orbital_period,transit_duration,planet_radius,transit_depth,stellar_radius,stellar_temp,label
0.7759895,1.135,10.4239,2450.0,2.26,7218.0,apc
2.0912089,1.144,18.3695,20760.0,0.77,4220.9,pc
63.4839358,5.457,11.1495,5357.0,1.4,6415.0,cp
35.6134391,3.512,3.12194,1575.0,0.71,4628.53,cp
7.7897726,2.376,1.00084,194.0,0.71,4628.53,cp
1.0662082,1.142,1.0883,151.0,0.93,5668.0,cp
742.5142746,6.5744451,11.1888239,8486.4050981,1.06113,5490.0,pc
5.6442112,2.980996,11.4462895,4136.2010063,1.63591,6310.0,cp
1.42611,1.788,9.21032,1890.0,1.32,6404.0,false_positive
1.6453265,2.59,19.0536,19310.0,1.32,6023.0,kp
1.2239134,1.037,7.38849,1400.0,1.92,6618.5,apc
2.1863095,3.9576915,10.9791817,2983.5525823,1.92153,6728.0,pc
18.10671,4.562,19.3734,10340.0,1.65,6615.0,false_positive
8.8263579,3.4318591,12.1777996,5877.74804,1.56043,6016.0,pc
1.6024387,1.0090014,5.5640916,1372.6016905,1.39294,5435.9,pc
0.5125807,1.6430775,19.2342563,5691.1921109,1.55195,6725.0,apc
2.7633917,3.5061663,16.4097207,12405.1873299,1.43103,6511.0,pc
3.40612,1.714,8.60495,1740.0,1.67,5955.3,false_positive
2.2349708,2.016,11.1799,3870.0,1.57,6305.2,pc
24.9341884,4.964,3.93465,1390.0,0.97,5699.0,pc
900.1930987,6.3963069,3.6185236,1344.4884882,0.971675,5699.0,pc
7.0056805,3.3182125,3.1039232,766.894462,0.971675,5699.0,pc
17.8683999,5.638695,19.3843075,11197.9522339,1.63559,7013.0,apc
11.3091849,1.713,15.4356,11960.0,1.25,5817.0,pc
6.4827647,2.2930359,11.487382,4140.8329483,1.73025,6748.0,pc
3.801591,2.752,14.4297,18950.0,1.01,6051.0,false_positive
3.2351013,0.9645922,6.9705803,3974.2319128,1.06446,5976.0,pc
13.7045951,5.8535412,17.0437214,10116.0470111,1.49611,6531.0,pc
1.1619531,0.95926,3.4842503,331.6208111,1.66089,6340.3,apc
1.7263781,1.7874582,8.0540139,10118.353972,0.556058,3631.4,pc
1.1203828,1.665,5.96207,1901.0,1.47,6564.4,false_positive
3.0898836,1.7898868,18.4456585,5784.3735169,1.63132,8828.7,pc
4.5063838,2.0392007,5.5521734,12522.9613662,0.493576,3477.0,cp
6.7822781,2.6460451,9.0508641,10143.2450255,0.882285,5225.0,pc
6.5440665,3.777,14.1513,6060.0,1.76,6232.0,cp
2.5128483,2.5536063,12.8342008,18573.9655629,0.924044,5744.0,pc
2.2001583,1.7564486,2.5006782,1295.5985443,0.705729,4250.0,pc
5.547485,5.412,11.48,3350.0,2.04,7397.0,false_positive
0.9134495,0.9674236,5.4104686,4262.0748689,0.771805,4791.0,apc
2.1940608,1.33,8.0065,5980.0,1.04,6054.0,apc
19.9676936,6.280493,10.0136343,6084.3435425,1.26949,5857.0,pc
15.3617729,1.745,14.7142,3321.0,1.22,5984.0,apc
1837.8897313,5.1231542,2.231604,784.5879336,0.795285,5256.0,pc
739.2389832,19.1259714,6.2876421,3106.7675633,1.0692,5611.0,pc
748.0739416,5.0652033,9.5710516,4627.3105593,1.37387,6762.0,pc
48.5340395,6.661,26.827,62170.0,1.03,5937.0,false_positive
48.5338626,6.137,7.9008,4730.0,1.03,5937.0,false_positive
45.5221456,4.3839392,9.7055757,3028.5453279,1.61034,6303.91,cp
29.0902271,4.6769826,12.1826517,37562.3332736,0.617863,3854.0,cp
10.0205998,5.7591694,11.7679183,8218.1442865,1.27527,6038.0,kp
3.0566277,2.3926375,12.5182693,12517.5203529,1.03865,5735.0,kp
1.3666563,1.967,15.437,21070.0,1.02,5790.4,kp
1.6091845,1.63,16.7675,13450.0,1.43,6393.0,kp
3.8404319,5.242,12.3434,3580.0,2.04,5909.0,kp
4.3247708,4.267,17.0257,6380.0,2.13,6457.0,kp
5.72226,2.648,12.8433,25549.0,0.73,4233.2,kp
9.6246665,4.297,12.3182,10230.0,1.2,5473.0,kp
5.4774433,5.277,20.3433,9010.0,2.09,6942.0,kp
3.65688,3.542,12.8031,7040.0,1.53,6239.0,kp
4.1536624,1.702,12.7595,12310.0,1.09,5818.8,kp
8.1587261,4.288,12.7393,15337.0,1.0,5600.0,kp
5.4161129,3.385,13.3752,14310.0,1.1,5652.0,kp
7.8181434,4.98,9.95177,3650.0,1.64,5549.0,kp
5.4053583,4.859,13.4237,6770.0,1.59,6410.0,kp
3.3489038,3.3546298,13.011038,10987.1747675,1.2295901,5711.0,kp
4.1933422,1.8220996,11.5425702,4804.157266,1.6277601,6405.0,kp
2.2920348,3.1812507,13.2497142,10585.2906021,1.26526,6208.0,kp
1.888231,3.6693894,14.4776426,4358.3260875,2.12128,8549.0,kp
1.82069,3.049,15.6593,12340.0,1.35,6155.0,kp
3.39829,2.634,7.06633,4340.0,1.09,6271.0,false_positive
4.2337078,2.008,19.6222,7690.0,1.46,6333.7,kp
3.9227122,2.555,7.23153,11953.0,0.64,4800.0,kp
2.5441537,2.128,10.5577,6780.0,1.31,5652.0,kp
5.17958,4.524,14.829,7620.0,1.65,6116.0,kp
4.5768651,3.5592795,19.1571223,10869.4903086,1.78295,6687.0,kp
4.2042078,2.124,12.1025,12080.0,1.07,6781.0,kp
2.8240691,3.808,17.7861,8970.0,1.84,8004.2,kp
2.3447752,1.814,13.4487,15340.0,1.04,5515.0,kp
1.3372349,1.7026098,3.0265786,1226.6760556,0.860256,5111.9,kp
4.1117731,2.1575648,15.4112805,22017.8853537,0.916164,5424.8,kp
2.278575,2.159825,14.7731999,13638.9588751,1.21163,4879.0,kp
3.8537616,3.392,14.7144,18650.0,1.06,5697.0,kp
0.7920646,0.466,12.9674,1464.0,0.98,5422.0,cp
2.8786641,2.207,12.863,8710.0,1.35,6017.0,kp
3.8186276,4.282,11.3749,3240.0,2.03,6090.0,kp
5.6107737,6.3384834,18.3701736,6651.6899169,2.21327,6013.5,kp
3.2633165,5.2814337,15.0902486,5011.5725027,2.08347,6561.0,kp
4.5111234,4.525,18.5483,11170.0,1.71,6540.6,kp
4.4352884,1.89,11.2110231,6410.0,1.38,6245.0,kp
2.3506186,2.369,12.801,15940.0,0.97,5593.0,kp
0.9466787,1.09,14.6661,16490.0,1.07,5707.0,cp
12.7060866,2.4782523,11.4460032,5160.2020899,1.10563,6200.5,apc
4.8996461,3.07,15.9746,10957.0,1.5,5940.0,kp
3.4158668,1.9196262,19.3376794,2841.7825532,2.19052,5986.0,pc
1.13305,1.073,2.16887,100.0,2.1,5883.8,false_positive
1.6563738,1.741,1.42047,246.0,1.02,5614.1,false_positive
1.742573,1.962,3.2459,947.0,0.95,5309.7,pc
6.0988471,5.408818,24.9943945,8857.7284148,1.82219,7023.2,false_positive
1.57363,2.558,7.59717,710.0,1.66,5342.5,false_positive
10.8458712,3.379,21.6846,3120.0,2.56,6670.3,false_positive
3.6473383,4.4572847,1.9083777,162.7642577,1.47579,5928.0,false_positive
4.6211026,3.882,15.4381,11700.0,1.45,6531.7,pc
2.0727598,2.619,14.2954,14761.0,1.13,5640.0,kp
4.829406,2.6761872,19.9103402,8222.9837003,1.95583,5877.5,pc
6.89132,5.369,11.3151,5940.0,1.41,5488.0,false_positive
0.6923563,0.803,10.6207,810.0,1.85,6422.1,false_positive
4.9064175,6.5416975,9.7548163,1704.6576752,1.98083,7119.5,pc
16.3152,1.992,2.23088,2500.0,0.31,3625.0,false_positive
0.88958,1.844,3.8492,1240.0,1.11,5586.2,false_positive
14.5187891,2.897,3.60283,429.0,1.79,5844.8,false_positive
14.6483913,2.352,33.3954,1323.0,5.42,4851.6,pc
3.2242808,4.3100077,8.5752112,868.6214414,2.62415,4866.2,false_positive
1.1630372,1.4568603,8.4237328,409.6006588,4.0595698,6495.0,pc
5.3418199,4.99,5.7387,330.0,3.28,6466.2,pc
6.7018963,1.874,5.02216,950.0,1.52,6231.8,pc
1.76447,2.749,27.921,2640.0,5.08,8049.0,false_positive
12.6534664,4.0982077,20.5105778,27095.439949,1.18915,5394.6,false_positive
0.6466988,1.0248899,5.8435673,1063.700888,1.71404,6308.3,pc
0.6227257,1.0110042,6.3159749,565.9410837,2.30849,6390.7,pc
0.4262223,0.5111692,4.3877473,835.5797306,1.4990799,5343.0,apc
3.97195,4.297,13.8556,7670.0,1.55,6535.3,apc
2.6855915,2.0491187,3.5729712,488.2401788,1.51715,5796.0,false_positive
14.278122,8.6972718,8.3566078,827.9264426,2.90324,5105.0,cp
2.5599667,2.9695871,17.5040682,11049.7594662,1.56996,6432.2,pc
3.217824,1.735,5.84702,1288.0,1.67,5418.0,false_positive
4.7631,1.838,4.06445,850.0,1.48,6105.1,pc
5.438218,1.675,14.7798,7830.0,1.49,5342.0,apc
2.8319354,3.21,4.18335,780.0,1.48,5408.7,false_positive
17.0614756,3.384,17.1048027,2730.0,2.14183,9184.7,false_positive
6.0783344,4.8904528,16.9877965,16168.288913,1.0,8719.5,false_positive
10.2150168,1.9683066,1.4777754,994.1089045,0.447336,3763.0,cp
9.27898,6.514,15.0807,9020.0,1.45,5898.8,false_positive
2.4763492,3.593,4.72716,593.0,2.14,8749.3,pc
17.1725007,5.016,9.89011,3610.0,1.41,6617.0,pc
6.1110945,4.2566318,5.873208,1098.152672,1.07235,5725.0,false_positive
0.5646193,1.295,3.01498,510.0,1.3,6237.0,false_positive
30.7864669,3.466,23.8125,8750.0,2.05,6101.8,apc
2.5861465,1.299,11.9748,2510.0,2.33,5635.4,apc
2.2818488,3.973,7.2854,1483.0,2.15,5368.0,false_positive
104.8729635,6.554,10.223,12183.0,0.88,5350.0,cp
3.7899524,5.5268401,11.7871267,4345.4373432,1.10456,5579.5,false_positive
6.6570835,5.285,14.8934,7164.0,1.73,5805.6,false_positive
3.9416903,2.537,19.6321,12840.0,1.48,6190.4,false_positive
4.0337201,3.48,11.5159,2868.0,2.22,7369.0,cp
3.1056464,1.772,13.2277,800.0,4.44,7804.8,pc
7.72433,8.03,20.0285,7120.0,2.32,6249.4,false_positive
1.8359766,1.062,5.11603,1073.0,1.61,6311.5,pc
1.10833,2.288,4.58274,1060.0,1.4,5972.0,false_positive
7.2133579,2.345,21.2234,8814.0,1.16,5843.0,apc
8.1382222,3.2797025,6.1757682,3852.0299874,0.951985,5414.0,cp
9.1270519,3.549,8.34235,4568.0,1.18,5400.0,cp
3.098367,1.963,2.47118,496.0,1.18,5400.0,cp
2.7435213,1.8047048,22.0496668,1518.9012847,3.9611499,7896.3,pc
2.3330349,3.005,15.6213,2795.0,1.56,5986.5,false_positive
1.79988,3.518,3.32197,180.0,2.46,6136.9,false_positive
17.3057923,4.1729767,12.4978402,2807.066874,2.2275901,6995.5,pc
6.40938,2.356,10.1474,280.0,8.3,4650.0,fa
723.8345008,7.382946,13.1361697,3119.2983693,1.94771,5463.0,false_positive
1071.0898448,2.1734134,2.2407785,865.169438,0.701499,4755.33,pc
52.9781419,4.7965246,11.4471492,6347.2690959,1.33031,6461.8,cp
5.8492379,3.257,1.18919,109.0,1.33,6461.8,pc
1134.6723963,8.6844623,11.7582195,11679.2159464,1.0735199,5842.0,cp
11.5778362,3.8772499,1.5422129,217.3994918,1.02607,5739.0,kp
27.5920718,3.2743016,2.7050278,555.3352929,1.02607,5739.0,kp
3.0565259,4.145,15.1633,8800.0,1.6,5981.0,kp
2.6162769,1.134893,1.0972867,1120.6014184,0.325635,3352.0,cp
4.8099755,6.696,22.6223,6965.0,2.65,6417.0,kp
3.3491408,1.207,5.37673,7210.0,0.32,3223.0,cp
6.8161105,2.718,2.98458,1377.0,0.84,5175.0,pc
2.4590369,1.862,2.74738,1179.0,0.84,5175.0,pc
25.3369848,3.214,3.23582,1330.0,0.84,5175.0,pc
5.49826,2.04,16.2801,12929.0,1.34,6362.6,false_positive
7.4355709,2.3450321,2.2761564,1310.6803156,0.622512,4218.9,cp
15.3468182,6.425,3.99579,665.0,1.8,5588.0,cp
1.7386695,1.1898354,9.455763,13710.7615026,0.820258,4746.0,pc
5.633477,4.132,13.2583,5651.0,1.7,6412.8,kp
3.9415041,2.866,13.8352,21330.0,0.92,5729.0,kp
0.4487349,2.8757897,5.8054498,3572.0328032,0.627144,3975.0,false_positive
11.1900486,2.9741507,1.6608182,567.7989939,0.695992,4958.0,apc
2.8758831,3.14,8.33267,3152.0,1.46,6084.0,kp
8.8720542,3.6593396,11.9849813,6144.296801,1.47996,6042.0,cp
7.1925327,2.551,2.5719,1180.0,0.77,5050.0,pc
1.46329,2.431,3.54656,750.0,1.28,6168.0,false_positive
0.77871,1.458,6.16036,670.0,2.25,7751.0,false_positive
2.57134,3.824,10.7406,920.0,3.56,7125.0,false_positive
51.94509,8.094,0.705818,2534.0,0.23,3203.0,fa
1.3254567,0.975,14.4076,3365.0,2.29,5778.0,apc
5.7156075,4.0584797,13.6015651,12240.9298817,1.18444,6664.0,pc
17.0096703,2.228,13.5294,4730.0,1.5,6542.0,apc
18.8243063,4.397,8.51397,1915.0,1.95,7014.0,pc
2.89453,3.327,6.20845,550.0,2.68,9714.0,false_positive
8.51226,3.068,5.90105,620.0,2.35,9387.0,pc
1.261045,1.246,4.24615,384.0,2.18,6549.0,pc
11.1516668,4.623,2.91771,580.0,1.19,6319.0,pc
5.5470937,3.4350999,2.8717764,550.6948044,1.1913199,6319.0,pc
3.7321195,5.738,19.158,4180.0,2.8,6570.0,apc
11.2479927,3.142,4.96692,1277.0,1.48,6308.0,pc
43.8297863,4.3011392,2.8243863,647.2685163,1.03654,5605.0,pc
3.8608551,2.571,11.2224,14670.0,0.92,5019.0,pc
1.37477,1.601,3.0101,960.0,1.02,5825.0,false_positive
2.41872,2.685,7.23529,1160.0,2.16,6535.0,false_positive
12.0135752,4.274,3.7307,1171.0,1.23,6178.0,pc
4.1207509,2.158,7.46471,973.0,2.38,9953.0,false_positive
9.07763,5.928,12.6842,5912.0,1.72,6125.9,pc
1.4971447,2.4024159,16.2528494,16266.2491958,1.2431901,6081.0,cp
7.4072602,3.019,14.7857,14765.0,1.14,5887.0,false_positive
13.7905315,3.301,2.60168,1140.0,0.76,5021.6,cp
5.30329,3.707,11.7443,1200.0,3.48,6054.7,pc
4.2529842,3.138,2.26991,283.0,1.45,6222.5,pc
13.5970194,2.781,2.03572,604.0,0.88,5985.0,pc
1.1633325,1.7800569,5.5717234,384.9566815,2.61707,11265.0,pc
1.62263,1.555,4.33692,1630.0,1.01,5016.1,false_positive
4.27808,1.9576205,17.8096125,1096.6013542,5.2787499,4772.0,false_positive
3.5684459,2.934,5.87762,939.0,2.08,8124.0,false_positive
4.6981739,2.36,31.434,7417.0,1.61,6782.0,apc
10.2207,3.848,2.95608,300.0,1.72,6748.7,apc
5.5986337,5.3892498,9.9822897,2541.1751726,1.83732,6081.3,pc
1.51567,2.281,14.18,750.0,4.96,4963.0,false_positive
3.7543552,1.878,4.6716,470.0,1.75,8398.0,false_positive
0.7363132,0.6736853,1.5332682,1322.5461054,0.351676,3358.0,cp
2.2657506,3.419,8.00485,388.0,4.14,10125.0,false_positive
1.45655,1.51,1.83776,580.0,0.7,4475.0,false_positive
4.04163,1.719,13.1608,3100.0,2.36,6895.0,false_positive
21.07626,2.124,11.6504,1890.0,2.46,7577.0,pc
8.8036803,2.997,8.9006,8360.0,0.94,5701.0,kp
1.76442,2.749,23.0,8800.0,2.26,9277.7,false_positive
8.8128067,2.325,2.33219,787.0,0.88,5491.0,pc
7.7690887,2.6251447,2.3663308,1416.7912077,0.542573,3700.0,cp
5.9214229,2.4606208,1.0470381,140.4285921,0.823126,5268.0,pc
5.6492853,4.0424046,26.5608527,44346.559983,1.21025,5963.0,false_positive
6.3839247,1.5808909,2.2843976,358.7464972,1.16353,5849.0,pc
5.6739336,2.8074156,2.587582,641.2779235,1.00286,5873.3,pc
53.1991439,6.2024225,2.8396233,591.4602835,1.15632,5729.0,pc
177.5830512,4.7901443,3.5953731,456.0908234,1.59978,6594.0,pc
4.7981694,2.1425123,2.3133532,1051.0675882,0.667797,4065.0,pc
10.3563596,3.4814933,2.4103206,923.942127,0.772148,5149.6,cp
35.1257472,2.839,3.17021,2066.0,0.77,5149.6,cp
21.0153047,4.315,3.78219,2072.0,0.77,5149.6,cp
6.1155829,1.941,1.56167,322.0,0.85,5284.0,pc
6.2772478,1.5325014,2.5385441,910.5215536,0.800741,5244.0,fa
1.4923179,1.1558314,1.2607994,669.71826,0.480553,3577.0,pc
9.3174113,1.7011801,2.0623382,1790.5546209,0.480553,3577.0,pc
22.4586196,7.1989719,2.1229458,445.0003089,0.978381,5493.0,pc
63.5809449,3.6561358,3.0597346,1446.5029644,0.72252,4868.0,pc
10.5054362,2.4850401,1.947929,1320.6016253,0.515547,3742.0,cp
5.1097197,1.6354976,1.3996848,540.1814411,0.515547,3742.0,pc
30.2004765,4.517,2.6056,520.0,1.15,6004.0,pc
17.969639,4.238817,3.0570342,1231.0381518,0.767286,4410.0,pc
6.0784031,2.117,2.07448,1810.0,0.47,3630.0,cp
8.1490285,2.3210553,2.5781465,2850.6795113,0.466766,3630.0,false_positive
41.7540004,4.491,2.75297,820.0,0.91,5337.0,pc
20.261655,2.9685197,2.4206095,612.9485468,0.914083,5337.0,pc
124.72987,7.2967692,3.5130935,1781.9160024,0.831423,4902.0,cp
49.9950015,5.109,2.65286,1080.0,0.78,5274.27,pc
4.3794298,1.6639354,2.3149088,969.6957616,0.742779,4892.0,apc
230.92212,15.8602661,3.6785805,284.9247434,2.1204,6395.0,pc
177.2188871,5.5590645,2.0323111,294.429628,1.15025,5809.0,pc
4.3032642,2.5737232,2.66568,710.7656808,1.05,5468.73,pc
53.8108713,4.2655099,2.2249096,965.1696621,0.730261,4455.0,pc
18.7931749,1.09889,1.7151271,1844.6985474,0.376775,3457.0,pc
17.664866,2.7644951,1.2984859,736.3925122,0.463205,3746.0,cp
28.1722501,3.3983448,1.4475246,950.5653623,0.463205,3746.0,cp
3.1190716,1.1585974,1.6229796,2964.5828911,0.247331,3285.0,cp
6.3878202,1.4551851,2.041471,5857.0164704,0.247331,3285.0,cp
1.7890217,1.9190564,1.6741803,391.6251669,0.791524,5264.0,false_positive
19.5078657,4.603,3.92839,1770.0,0.71,4316.0,false_positive
9.0105414,1.8443264,2.1513682,4125.0713,0.330146,3275.0,pc
23.6573994,2.308778,3.0681221,1180.9350567,0.846615,5535.0,pc
9.0753271,3.6156842,2.5831328,586.9172699,0.997589,5619.0,pc
6.7060238,1.6782365,2.12647,542.9365808,0.807811,5292.0,pc
2.6620728,1.7235054,1.2172175,220.9994213,0.799716,4884.0,pc
20.2926468,3.7402567,1.7004976,319.9395199,0.799716,4884.0,pc
3.2723118,1.815,1.46772,464.0,0.72,4907.0,pc
5.904369,2.653,1.35959,351.0,0.72,4907.0,pc
15.1808746,2.808,1.86864,689.0,0.72,4907.0,pc
1.9803146,1.66,1.16969,306.0,0.72,4907.0,pc
9.56111,3.0128111,1.6790876,381.556764,0.723757,4907.0,pc
15.9152686,1.1393111,2.2277479,652.5574248,0.821067,4718.0,pc
0.6332593,0.8622011,5.3027904,1191.4597195,0.976212,5590.0,false_positive
2.45457,2.39,14.183,19250.0,0.97,5565.0,cp
6.8019625,2.9121651,29.3148832,15465.6374163,1.42268,6300.0,apc
0.67249,1.801,15.7288,7890.0,1.7,6647.0,cp
6.5638575,1.7124147,7.6270781,2132.1775602,1.08871,5873.97,apc
32.76639,6.089,3.20531,500.0,1.39,6073.0,fa
1.2680452,1.027,2.24707,538.0,0.95,5477.0,false_positive
14.0120582,5.9348633,4.4835127,751.5203056,1.58046,7184.0,pc
155.8237,10.641846,5.5521957,1164.4006092,1.58046,7184.0,pc
5.24612,4.194,5.61881,1030.0,1.76,5286.9,false_positive
6.2099619,4.49,14.369,4090.0,2.1,6382.0,pc
3.6944323,4.915,3.05838,312.0,2.11,8153.0,false_positive
5.3089937,5.876,3.29803,531.0,1.65,6927.0,false_positive
28.6620782,4.351,12.4971,2600.0,1.72,6280.0,false_positive
2.34483,1.417,4.2647,370.0,2.13,6398.0,false_positive
7.2008611,2.03,12.0629,50063.0,0.5,3606.0,cp
0.3352715,0.7189856,4.4688,19687.8213975,0.3,3332.0,apc
5.7998189,1.014374,2.6346124,8567.3390223,0.240233,3179.0,cp
2.3195654,2.0259086,12.4030722,19508.6953576,0.628365,4325.66,apc
3.5852284,3.0197224,14.5431829,16909.228538,1.06725,5852.0,kp
10.3088514,3.8012836,4.0217464,2122.245998,0.843702,5432.0,pc
3.5539283,3.6341388,21.2028076,9368.3887704,2.0085199,6184.0,kp
5.0316347,5.265,15.3999,4912.0,2.16,6350.0,kp
1.306188,1.4177746,16.758883,24746.2794438,0.820181,5489.0,kp
5.5080682,2.6399995,10.7299795,21584.7573167,0.740113,4790.0,kp
16.3413889,5.3764481,2.629079,372.0970618,1.12506,5991.11,cp
4.627664,2.306,14.3694,6190.0,1.55,6727.6,kp
23.5199045,3.222,2.30502,1243.0,0.67,4566.4,pc
7.7565534,2.4341043,1.1359985,286.2558604,0.672062,4566.4,pc
5.0052605,4.9057646,13.6314528,7641.404098,1.46701,6115.0,kp
1.8468345,2.565,16.4012,13237.0,1.36,6352.0,kp
3.2440454,3.6774272,21.0498466,15011.9381969,1.38951,5703.0,kp
3.8266587,2.0605848,2.4536347,1181.8154296,0.716312,4175.0,pc
9.2292078,2.817,3.21883,1606.0,0.77,4406.0,cp
95.8531625,5.024,5.95763,5975.0,0.77,4406.0,cp
2.7884723,2.9462464,13.9432645,14467.6854046,1.12956,5833.0,kp
7.8519082,1.6318726,2.1705803,3873.9591492,0.34388,3384.0,cp
14.1502269,3.8264451,18.6317683,41358.8663923,0.873952,4882.0,apc
1.4821845,2.5956827,27.5079498,16269.2562793,1.31284,6835.31,false_positive
1.4013784,1.7042715,13.9977478,19735.2001267,0.934977,4984.0,kp
18.5537012,3.438,1.57606,448.0,0.8,5346.2,pc
9.695961,2.772,0.808552,122.0,0.8,5346.2,pc
2.4706114,1.794486,13.7703405,14310.7159758,1.01613,5854.0,kp
18.2616878,3.434,2.85973,971.0,0.94,5674.0,cp
9.3004351,2.3510062,1.5550304,1595.2088627,0.363966,3472.0,pc
5.5899401,5.032,12.1202,3840.0,1.95,7437.0,pc
37.3415931,5.351,2.1417,766.0,0.88,5452.0,pc
10.2611329,7.369,12.2521,1900.0,2.78,6202.0,cp
5.8924856,3.134,17.4655,4530.0,2.13,7272.0,false_positive
26.2049782,5.8635323,10.15497,5593.1821784,1.3363301,6115.0,pc
23.48522,3.546,14.0152,6020.0,1.51,5930.0,false_positive
0.5842495,0.559,5.50799,1041.0,1.34,6020.0,pc
26.2851404,2.7692779,3.082863,975.2076991,0.96445,5821.0,pc
2.2263798,2.863,6.51393,1270.0,1.84,6446.3,false_positive
15.64643,7.75,16.1126,6010.0,1.95,5660.0,false_positive
3.3772835,3.6434514,15.3058361,7216.4961357,1.73235,6688.0,cp
2.7180835,6.1842922,4.2423946,329.1728205,2.1805999,5668.0,false_positive
3.8240826,2.5172521,16.0547024,10096.1098633,1.38719,6243.0,cp
3.7246883,3.078,10.8811,3320.0,1.74,6144.0,cp
0.67554,0.922,15.6973,680.0,2.74,4872.0,false_positive
8.4249043,2.311,15.0361,21600.0,0.93,5756.0,false_positive
8.6007557,3.304,10.7988,5090.0,1.5,5389.0,cp
10.0509704,6.129,13.5943,8660.0,1.41,5844.0,apc
34.5059318,3.8206653,10.4625162,17387.9834231,0.801736,5025.77,cp
17.3890454,2.6516541,6.4840125,2971.7532268,0.801736,5025.77,cp
2.2390502,1.64,2.73215,490.0,1.25,6021.0,pc
1.5873866,1.51,1.09083,110.0,0.81,5028.0,false_positive
12.9773004,4.391,7.75284,997.0,1.66,6610.0,false_positive
5.2132496,3.765,3.72907,750.0,1.47,6318.0,pc
1.09333,1.975,12.2642,1250.0,3.39,5274.0,false_positive
0.9499997,2.544,14.0337,4200.0,2.16,7421.0,apc
5.1354577,3.716,3.3405,353.0,1.99,6515.0,pc
23.0531698,1.228,9.12613,2940.0,1.19,5752.0,false_positive
37.83633,5.713,13.5094,8240.0,1.26,6641.0,false_positive
8.2148505,3.839,10.4375,3140.0,1.81,6183.0,pc
3.1385875,3.541,4.70639,584.0,1.55,6278.0,false_positive
9.2786686,4.577,2.23168,527.0,1.12,6018.0,pc
1.78166,2.765,13.9111,8160.0,1.49,6528.0,fa
1.78252,2.729,18.6528,1920.0,3.7,5085.0,fa
0.6856225,0.751,3.35129,723.0,1.06,5829.0,false_positive
2.9601848,2.014,4.21067,960.0,1.33,6069.0,pc
4.4379727,4.7176624,20.3565337,16222.5125043,1.5696599,5967.0,kp
7.8914271,4.2653156,12.9299942,9822.0002486,1.27992,5883.0,kp
3.5224751,3.2804955,15.9014832,8602.325645,1.5817,6179.0,kp
3.024111,2.7209657,12.0899079,7558.6411086,1.36388,6041.0,kp
15.1689723,2.0633315,11.7952966,7818.5475582,1.12898,5713.0,cp
0.4384814,0.5192935,0.6505972,486.4774785,0.284538,3146.0,pc
8.3522143,1.6637119,1.8017268,3924.642229,0.284538,3146.0,pc
260.1740061,24.0527095,11.3192423,4747.959592,1.62762,5739.0,cp
8.379057,2.899,4.97002,2930.0,0.91,5574.0,pc
3.5484481,4.5123025,15.2165016,7022.0056891,1.78185,6295.0,kp
6.9067868,6.6850674,13.4176028,1751.7778572,3.1513801,5731.8,cp
7.2147718,4.0147754,10.1239555,8580.1836801,1.08637,5440.3,pc
4.476922,2.971921,14.3955457,9095.8829177,1.37148,5772.2,pc
2.7492277,1.688,12.683,11250.0,1.14,5344.0,pc
3.735051,2.4293974,14.2690959,8964.0239073,1.36818,5829.0,pc
4.4343277,2.8960794,11.8751226,13087.3233045,1.00254,4979.4,pc
4.4617755,5.4532494,31.9660922,18854.6431909,2.23892,6354.0,false_positive
5.3160704,4.3526595,19.5006469,14202.6126293,1.5522701,5477.0,pc
4.0115394,2.2686483,15.3487909,14587.5117969,1.13908,5741.0,pc
6.2643442,3.8202596,11.6261491,10552.2490654,1.12916,5262.0,pc
2.1223673,1.5855365,12.9814367,8056.3340252,1.19653,6079.0,cp
15.3419095,2.736,1.7005,683.0,0.69,4669.0,cp
4.164514,2.0579197,8.9598265,7675.7705005,0.933443,5101.7,pc
1.1953968,1.5752293,3.5030245,1127.2344564,1.02917,5728.0,cp
4.954648,3.639,13.0889,7357.0,1.47,6562.0,kp
4.9549631,5.9565174,18.4504689,8236.2566801,1.99207,6282.4,kp
3.3771114,2.4508029,8.6110106,4515.155077,1.28017,5614.86,kp
10.6953083,2.044,2.84818,920.0,0.88,5272.71,cp
2.9360281,2.118,7.18912,6790.0,0.83,4983.6,pc
1.3477642,1.112,6.61528,762.0,1.47,6252.0,pc
11.9124942,3.7520869,11.3754057,19304.2778014,0.823883,5064.0,cp
3.05631,3.0708372,20.0727443,17308.3639678,1.44638,6344.0,apc
2.2250514,2.3678871,10.0926189,13144.590055,0.883426,5103.0,kp
0.8891483,1.1970992,14.8249782,44722.5890994,0.649887,3653.0,false_positive
1.7690121,1.0172953,10.5045599,10110.2139841,0.701795,4683.0,kp
8.000489,4.6706895,10.9709265,4606.7419685,1.55738,6146.0,cp
0.6743453,0.9010413,12.4716613,103652.0705638,0.321846,3228.0,pc
3.4391152,3.3615891,13.6350253,12391.7493402,1.21438,4955.0,pc
0.62425,0.774288,1.671618,954.060325,0.525,3765.0,false_positive
12.7846809,4.8533784,11.7994875,19658.0816662,0.836244,5077.7,pc
3.0911721,1.9714799,1.666703,349.193899,0.834386,5253.0,cp
5.1293855,2.8939597,8.9112749,9414.7547938,0.920804,5116.3,pc
5.179282,2.6320655,9.3730831,5746.9651279,1.21172,5784.0,pc
5.7772122,2.56341,2.8693434,1470.3821261,0.729818,4882.7,cp
