orbital_period,transit_duration,planet_radius,transit_depth,stellar_radius,stellar_temp,label
2.44358543,1.852,0.67,59.1,0.873,5561.0,confirmed
1.7592691,2.381,1.21,140.4,0.984,5784.0,false_positive
2.226496196,1.7073,2.1,1839.1,0.503,3640.0,confirmed
5.72084599,2.744,1.78,1316.0,0.503,3640.0,confirmed
0.962864171,1.6802,1.52,303.5,0.804,5704.0,confirmed
16.23847733,3.9699,2.76,646.7,0.993,5683.0,confirmed
6.46004728,1.979,1.8,394.2,0.804,5704.0,confirmed
4.76831033,3.2363,1.78,251.8,1.116,6237.0,confirmed
44.616751,7.831,2.31,239.7,1.424,6763.0,confirmed
1.714410345,3.336,1.84,50.4,2.498,6340.0,false_positive
3.40165617,1.9617,1.34,155.9,0.906,6177.0,confirmed
14.00948631,3.399,0.98,169.9,0.767,5153.0,confirmed
1.703359172,1.914,0.69,57.6,0.904,6026.0,false_positive
3.77881664,5.819,3.99,47.1,5.544,6115.0,false_positive
1.311558909,1.919,1.15,141.3,0.963,5926.0,confirmed
1.291233083,1.855,0.89,66.0,1.086,6384.0,confirmed
10.573751447,1.7259,2.07,298.9,1.08,5720.0,confirmed
3.7847507,2.924,0.7,33.5,1.206,6017.0,confirmed
2.17291055,2.139,0.93,76.4,1.045,6164.0,candidate
18.2206024,5.109,1.78,201.8,1.262,5951.0,confirmed
7.35101287,2.757,1.42,115.9,1.262,5951.0,candidate
47.4497134,10.675,1.61,206.4,1.126,6007.0,confirmed
0.929906166,1.743,1.48,108.7,1.413,6039.0,confirmed
0.784513087,1.9206,131.4,316.6,78.869,3853.0,false_positive
4.11585514,1.4858,1.93,425.8,0.823,4827.0,confirmed
6.57159435,3.1044,1.26,65.7,1.432,6042.0,candidate
33.878639,6.194,3.52,700.1,1.072,5533.0,confirmed
27.5722144,5.256,1.94,296.3,1.09,5912.0,confirmed
2.12821621,3.146,0.7,25.9,1.377,5952.0,confirmed
0.703399912,0.823,2.15,531.4,0.91,5955.0,false_positive
2.5355023,7.189,2.7,354.6,1.1,6268.0,false_positive
0.868122253,1.5471,1.65,231.3,1.084,6116.0,candidate
1.332560553,3.315,0.4,31.7,0.714,4947.0,false_positive
18.936061,22.27,0.34,24.3,0.714,4947.0,false_positive
10.65275054,2.684,2.2,740.7,0.817,5602.0,confirmed
3.30040818,4.462,1.43,98.8,1.438,6333.0,confirmed
5.62950902,6.542,2.11,297.5,0.898,5822.0,false_positive
13.84301228,4.077,1.98,567.8,0.837,5745.0,candidate
24.2758992,4.59,2.25,702.2,0.837,5745.0,confirmed
54.4099612,9.314,1.56,193.0,1.133,5746.0,confirmed
9.12209336,4.347,28.17,906.8,0.96,5899.0,false_positive
19.94752741,1.756,2.52,861.3,0.864,5749.0,confirmed
13.84984567,7.2783,1.45,84.6,1.585,5919.0,confirmed
6.12479773,3.466,1.51,129.3,1.202,6052.0,confirmed
11.24284815,4.241,1.44,136.0,1.202,6052.0,confirmed
4.02877097,3.173,1.21,100.4,1.202,6052.0,confirmed
8.92114318,3.933,1.27,110.8,1.202,6052.0,confirmed
7.81285862,4.098,1.68,117.3,1.543,6237.0,confirmed
18.01164974,6.7367,1.83,107.8,1.459,6477.0,confirmed
0.916142298,1.1555,0.6,98.5,0.614,4374.0,confirmed
0.597933473,1.918,1.24,106.0,1.159,6543.0,false_positive
2.69636494,3.892,1.24,109.0,1.139,5653.0,false_positive
6.99205021,5.037,1.06,33.4,1.467,6057.0,confirmed
12.0999065,3.558,1.39,165.5,1.098,5553.0,confirmed
5.36375016,2.94,1.15,114.3,1.098,5553.0,confirmed
3.17319407,2.512,0.91,135.8,0.784,5369.0,false_positive
5.24368302,10.873,0.91,225.4,0.629,4194.0,false_positive
5.1952021,2.1552,1.37,320.8,0.738,5044.0,candidate
0.591280187,1.1656,1.3,135.0,1.092,6246.0,false_positive
3.93766786,4.655,1.36,24.3,2.741,6277.0,confirmed
31.6084371,3.675,1.89,331.6,1.033,6341.0,candidate
16.1558656,3.798,2.04,731.3,0.53,4504.0,candidate
1.465943491,1.513,1.6,52.3,2.19,6230.0,false_positive
28.45489091,8.1593,6.08,1418.6,1.573,6206.0,confirmed
1.952711161,0.872,2.58,403.0,0.946,5741.0,confirmed
0.620739667,2.477,29.28,108.2,1.602,6559.0,false_positive
0.587470828,2.4382,51.02,193.8,2.667,5787.0,false_positive
0.934924739,2.052,2.29,73.8,2.628,6477.0,false_positive
25.7054557,6.059,1.75,266.3,1.001,6326.0,false_positive
3.84822189,2.013,1.72,203.9,1.193,5927.0,confirmed
2.37752442,2.307,0.53,32.1,0.936,5615.0,confirmed
2.62838097,3.193,1.01,89.9,1.07,5884.0,false_positive
1.877878538,2.39,0.78,47.5,1.115,6324.0,confirmed
3.375716723,1.5436,2.34,175.7,1.282,6310.0,candidate
35.3331932,5.966,1.55,99.7,1.474,5788.0,confirmed
15.0896415,4.3349,1.42,77.8,1.613,6063.0,confirmed
5.30873978,3.018,1.08,127.5,0.955,5914.0,confirmed
3.89524296,1.689,1.13,189.0,0.838,5018.0,confirmed
0.740926358,1.0163,1.22,195.5,0.874,5618.0,confirmed
75.8580035,5.382,2.72,1148.4,0.614,4474.0,candidate
1.352564873,3.469,1.45,56.7,1.823,6463.0,false_positive
7.72768833,2.06,1.89,404.8,0.94,5765.0,false_positive
37.3033197,7.793,2.31,551.7,0.817,5646.0,confirmed
10.16435076,6.017,1.99,37.7,2.71,6133.0,candidate
31.9729501,9.41,2.41,156.3,1.759,6007.0,false_positive
14.8877665,4.981,1.96,252.5,1.116,6143.0,confirmed
4.52158614,3.4702,1.31,106.2,1.289,5576.0,confirmed
2.007750531,2.0715,1.64,352.0,0.865,5645.0,false_positive
7.03146295,5.922,1.38,85.4,1.499,6170.0,confirmed
54.2811949,5.517,2.07,147.8,1.499,6170.0,confirmed
0.596087893,0.7159,1.92,105.1,1.827,6049.0,false_positive
12.58229808,6.375,1.53,118.7,1.423,5587.0,confirmed
7.12684695,3.179,1.38,206.3,0.896,6050.0,false_positive
0.661749944,4.112,23.92,215.6,1.198,6363.0,false_positive
354.95118,13.02,2.53,421.9,1.23,6392.0,false_positive
1.35477049,1.618,0.8,145.3,0.689,4414.0,false_positive
0.493393859,1.1319,1.4,264.7,0.614,4474.0,false_positive
11.95401876,2.656,2.1,855.9,0.659,4359.0,confirmed
2.48883033,4.268,0.64,51.4,0.833,5615.0,false_positive
20.2340219,3.674,0.99,193.6,0.71,5528.0,false_positive
0.88184263,1.3117,1.24,249.9,0.776,5268.0,confirmed
5.448321078,2.2213,2.17,529.4,0.905,5721.0,confirmed
1.116127169,1.3235,1.0,109.2,0.905,5721.0,confirmed
195.613824,23.777,10.65,1651.9,2.229,5970.0,false_positive
237.787237,10.509,9.91,1627.7,1.853,5185.0,candidate
3.833087643,1.51,2.25,461.4,0.831,5397.0,confirmed
9.37663713,2.1033,1.89,118.4,1.543,6237.0,confirmed
5.62006198,2.751,1.45,190.1,0.746,4868.0,confirmed
3.8259005,1.8057,3.45,857.2,0.885,5223.0,confirmed
0.558841234,0.7918,1.33,280.9,0.792,5151.0,confirmed
9.33648141,2.5449,2.39,885.4,0.648,4442.0,confirmed
76.6139446,10.22,2.61,498.7,1.03,6173.0,confirmed
0.698461304,0.7887,14.81,134.4,12.558,4676.0,candidate
1.545388842,3.037,0.56,52.8,0.767,5782.0,false_positive
1.289590179,1.3541,1.38,286.0,0.808,5467.0,confirmed
0.634003002,0.9207,1.35,316.9,0.75,5226.0,confirmed
1.56859048,11.591,23.41,280.6,1.002,6248.0,false_positive
22.8030252,4.768,1.29,62.9,1.613,6063.0,confirmed
0.623441939,1.4053,13.89,128.1,2.871,5385.0,false_positive
5.24364571,16.984,25.01,270.4,1.056,6197.0,false_positive
8.98826122,4.96,1.39,160.8,0.906,5984.0,confirmed
110.7556272,6.819,29.64,8067.0,2.668,6525.0,candidate
4.15743922,9.572,96.99,1472.0,3.131,6529.0,false_positive
14.4079035,2.524,23.4,3058.0,0.728,5440.0,candidate
135.4978256,6.769,6.01,5038.1,0.757,5307.0,confirmed
22.2508509,1.745,2.07,618.7,0.757,5307.0,confirmed
8.53161917,2.9596,54.6,65744.0,1.0,5780.0,false_positive
0.526615152,1.0582,1.46,64.0,1.832,5718.0,false_positive
0.690405794,1.7407,1.04,178.4,0.786,5204.0,false_positive
10.10773789,3.828,1.98,294.9,1.174,5480.0,confirmed
7.0956395,3.465,1.2,108.1,1.174,5480.0,candidate
1.844857057,1.6557,0.97,85.6,1.004,6143.0,false_positive
18.0116764,6.006,2.02,417.2,0.932,6003.0,false_positive
33.67280658,8.2267,1.86,170.9,1.423,5587.0,confirmed
3.00912491,2.228,1.22,191.4,0.893,5713.0,confirmed
79.2450351,5.382,3.33,1347.3,0.917,5648.0,candidate
4.44589508,2.3816,1.94,441.4,0.865,5918.0,confirmed
2.023126394,1.2771,0.92,72.2,1.059,6349.0,false_positive
10.63609504,3.48,1.36,290.6,0.81,5546.0,false_positive
10.3108232,5.617,1.27,204.0,0.893,5708.0,confirmed
1.069842837,5.275,1.77,540.3,0.786,4999.0,false_positive
1.077467951,2.1125,31.06,75.7,1.508,6329.0,false_positive
126.4451275,16.7151,4.49,3252.5,0.795,5613.0,candidate
2.8736467,1.682,6.47,215.7,3.169,8173.0,false_positive
2.846517614,4.228,1.88,2154.4,0.32,3468.0,false_positive
211.032819,7.119,3.43,1953.4,0.686,4658.0,confirmed
1.716828304,2.068,0.74,59.5,0.902,5808.0,confirmed
0.755103143,2.885,1.49,43.8,2.128,5996.0,false_positive
20.71927223,4.0388,2.51,224.6,1.545,5729.0,false_positive
11.87457664,1.9797,1.32,220.7,0.88,5523.0,confirmed
109.6469948,6.568,4.85,899.7,1.453,5332.0,confirmed
15.64588656,3.959,2.18,572.1,0.916,5896.0,confirmed
0.93375241,6.352,3.18,518.0,0.815,5402.0,false_positive
1.70336496,1.7045,1.67,316.7,0.915,5881.0,false_positive
0.764174368,2.346,1.18,100.2,1.125,6321.0,false_positive
1.85373924,1.816,0.23,348.6,0.116,2661.0,false_positive
7.06321927,2.411,1.21,207.2,0.818,5305.0,confirmed
0.584310213,2.1801,23.09,809.4,0.88,5783.0,false_positive
25.384175,3.576,2.44,594.0,0.994,6137.0,confirmed
15.79196594,7.2772,2.4,203.1,1.704,5758.0,confirmed
5.77207177,2.605,1.54,328.5,0.86,5591.0,candidate
46.151253,5.346,2.08,649.0,0.769,5204.0,candidate
8.16733851,3.337,1.03,104.9,0.902,5808.0,confirmed
12.81590421,6.3856,2.26,220.5,1.474,5788.0,confirmed
79.99623328,6.3339,40.73,24384.0,2.49,6796.0,false_positive
5.424749327,1.139,5.15,7680.0,0.591,4137.0,confirmed
165.3447044,3.09,6.98,4899.0,0.812,5594.0,candidate
3.606940379,1.0418,2.04,432.3,0.84,5508.0,confirmed
69.2002312,5.679,45.24,2271.5,1.267,7044.0,false_positive
6.26404774,2.39,1.55,378.7,0.817,5032.0,confirmed
23.1985852,9.821,2.61,224.7,1.756,5416.0,confirmed
5.77721259,2.462,2.17,134.3,1.756,5416.0,confirmed
0.905037231,1.4351,1.1,37.5,1.763,6223.0,false_positive
59.4969009,5.404,2.92,1262.1,0.833,4817.0,confirmed
10.61345333,0.9829,1.77,150.2,1.388,5865.0,confirmed
48.6303805,7.0805,2.48,339.8,1.352,6075.0,confirmed
40.5289885,10.604,5.92,360.7,3.086,6443.0,confirmed
0.571940563,0.9031,1.88,54.3,2.286,5827.0,false_positive
0.633514386,1.2792,0.81,179.1,0.618,4330.0,false_positive
17.4166143,2.445,1.84,314.2,1.017,5946.0,false_positive
16.3583482,9.858,2.23,116.4,1.765,6133.0,confirmed
36.0054414,3.262,3.33,117.5,2.838,7048.0,false_positive
13.9093544,6.765,1.33,86.8,1.424,6052.0,confirmed
97.4463194,6.765,3.05,2141.1,0.686,4735.0,candidate
1.257689465,0.8399,2.45,945.6,0.787,5676.0,false_positive
4.081411554,2.3239,1.0,171.9,0.635,4498.0,confirmed
11.41941928,3.3075,0.99,150.5,0.635,4498.0,confirmed
6.83440674,2.2726,1.01,177.1,0.635,4498.0,confirmed
174.636181,15.679,11.12,2500.9,2.232,5974.0,candidate
24.4004378,2.987,2.47,860.5,0.674,4583.0,confirmed
4.029810359,3.3316,1.77,111.1,1.651,5929.0,false_positive
1.287622419,0.821,0.87,36.5,1.274,6170.0,false_positive
0.935115863,1.6172,1.05,64.8,1.297,5874.0,confirmed
3.57551429,2.364,0.89,92.8,0.917,5213.0,confirmed
1.791877025,1.166,1.48,46.1,2.139,6002.0,candidate
136.205112,5.568,2.35,1209.3,0.675,4648.0,confirmed
6.30922043,1.3251,1.37,691.2,0.53,4380.0,confirmed
2.94194296,2.056,1.22,278.0,0.758,4901.0,confirmed
145.881936,11.342,1.8,156.9,1.424,6052.0,candidate
1.146934644,1.7247,1.39,256.2,0.862,5423.0,false_positive
1.245353252,2.152,1.48,224.2,0.96,5982.0,false_positive
82.2001239,10.627,2.57,233.9,1.704,5758.0,confirmed
15.3626052,3.736,1.8,468.3,0.851,5011.0,confirmed
0.843379985,1.4474,1.7,343.3,0.856,4818.0,confirmed
6.56606941,1.8455,1.83,402.4,0.856,4818.0,confirmed
10.49566303,4.7356,1.34,106.1,1.297,6214.0,confirmed
2.50343279,1.534,20.23,1156.0,0.84,5174.0,candidate
96.4562198,11.195,9.1,950.5,2.704,7029.0,candidate
44.5643831,7.874,5.8,360.5,2.704,7029.0,candidate
1.34155642,1.6462,0.74,58.2,0.97,5779.0,confirmed
8.48299282,2.505,0.8,69.1,0.933,5827.0,confirmed
0.665025941,1.7542,1.11,104.7,1.07,5884.0,confirmed
234.635652,6.965,2.56,868.5,0.885,5422.0,confirmed
253.374581,22.889,19.25,1104.0,5.949,5177.0,candidate
13.32191461,6.213,2.88,133.5,2.274,6995.0,confirmed
7.69994466,4.432,0.92,70.9,1.104,5727.0,confirmed
4.77466043,3.804,0.81,54.3,1.104,5727.0,confirmed
29.39337161,7.0445,2.5,327.0,1.352,6075.0,confirmed
2.164570593,1.2862,1.27,525.1,0.554,3941.0,confirmed
12.4258343,28.1171,2.75,449.4,0.991,6185.0,false_positive
0.873227249,0.7948,1.68,221.8,1.111,6341.0,false_positive
2.88878583,2.977,0.84,40.9,1.331,5696.0,confirmed
21.1181653,9.734,2.89,112.7,2.566,6461.0,candidate
5.06092282,2.586,0.98,71.6,0.911,5637.0,candidate
7.37453336,3.745,87.08,304.4,4.991,5028.0,false_positive
87.9724227,14.638,3.39,866.7,1.159,5837.0,confirmed
0.568874717,1.2177,1.49,378.4,0.78,5223.0,confirmed
0.910020582,1.7956,1.12,358.1,0.533,4297.0,candidate
22.023514,1.932,4.79,1670.0,0.936,5860.0,false_positive
1.07808492,0.8551,1.01,155.6,0.814,4906.0,candidate
56.5732318,4.188,2.69,688.5,0.775,4701.0,confirmed
1.846861455,1.6605,2.23,648.6,0.86,5591.0,false_positive
3.568099612,3.2131,1.36,98.4,1.334,6007.0,confirmed
132.9955503,7.436,2.51,1275.4,0.659,4523.0,confirmed
6.002548291,4.1628,2.33,202.0,1.36,6204.0,confirmed
11.44865823,4.953,1.32,75.2,1.36,6204.0,confirmed
24.85466504,9.182,7.61,776.2,2.527,6967.0,confirmed
60.92818866,6.3336,2.78,755.6,1.023,5638.0,confirmed
8.512037736,2.1861,2.14,597.8,0.881,5767.0,confirmed
5.93720557,4.882,1.84,371.4,0.712,5857.0,false_positive
5.93719982,3.95,1.47,175.6,1.026,6102.0,false_positive
1.63345402,3.817,24.87,359.0,1.091,6283.0,false_positive
3.247548814,2.5146,1.41,209.7,0.975,5703.0,confirmed
14.022451457,8.08619,14.93,20083.0,1.05,6061.0,false_positive
2.442945167,4.0145,38.29,677.9,1.428,5657.0,false_positive
1.312459403,1.459,1.65,36.9,2.507,6543.0,false_positive
11.1916199,2.1,1.47,166.4,0.956,5646.0,candidate
2.99792926,4.398,1.12,45.4,1.645,5888.0,confirmed
60.8660974,4.397,1.39,714.3,0.522,3808.0,confirmed
2.11547854,3.665,1.66,222.9,1.024,6208.0,false_positive
174.731515,8.257,3.0,1179.9,0.897,5201.0,candidate
5.54867998,4.665,0.68,68.9,0.835,5258.0,false_positive
1.22174063,7.443,0.46,32.2,0.835,5258.0,false_positive
3.48412874,1.422,1.16,161.6,0.921,5696.0,confirmed
13.74883059,6.0968,3.63,425.9,1.67,5862.0,confirmed
0.858546796,1.1,0.88,106.1,0.864,5269.0,candidate
5.518195,1.81,0.46,27.1,0.881,5767.0,candidate
4.603575293,2.3499,1.51,440.4,0.741,4783.0,confirmed
24.30784323,2.6054,2.14,677.1,0.82,5313.0,confirmed
19.67409703,3.7535,1.78,204.9,1.031,6023.0,confirmed
3.487688776,3.83661,5.64,1298.8,1.593,5576.0,confirmed
81.737872,6.6923,2.16,628.8,0.873,5559.0,confirmed
75.1122132,4.9458,23.23,3751.5,3.354,6201.0,candidate
31.578651216,2.12791,4.52,2125.4,0.99,5733.0,confirmed
110.32167272,13.3624,18.6,7296.6,2.025,9244.0,false_positive
5.88527364,1.9531,1.59,112.7,1.431,6070.0,confirmed
1.086486129,0.8383,1.69,66.0,2.0,5911.0,false_positive
3.76562031,1.288,19.39,232.6,0.853,5743.0,candidate
86.1160885,6.058,3.11,875.2,1.053,6161.0,confirmed
3.61460332,3.227,0.9,43.9,1.375,5799.0,confirmed
8.45744892,3.2893,1.02,77.4,1.137,5903.0,confirmed
2.46288834,1.724,0.67,47.4,0.967,5893.0,candidate
3.82223397,1.924,1.05,362.7,0.514,3729.0,confirmed
17.067644,6.026,1.62,262.4,0.996,6347.0,confirmed
5.78542702,2.271,1.91,256.2,1.178,6555.0,false_positive
29.6099055,7.433,1.74,120.1,1.122,5812.0,confirmed
3.42390809,1.773,1.25,153.1,1.015,5788.0,confirmed
5.21104597,3.3447,1.18,102.7,1.031,6023.0,confirmed
35.5969684,6.691,3.72,684.5,1.209,6212.0,confirmed
1.633107509,1.491,0.53,60.8,0.684,4579.0,false_positive
66.1544958,6.945,3.33,1972.0,0.643,4679.0,false_positive
11.57890926,2.7207,2.06,243.4,1.303,6156.0,confirmed
10.10463142,2.369,1.59,114.6,1.431,6070.0,confirmed
42.88247951,9.7471,3.61,408.9,1.763,6143.0,confirmed
9.43414171,2.8112,5.73,3977.0,0.886,5578.0,confirmed
22.95062278,4.4814,2.17,129.8,1.763,6143.0,confirmed
498.391282,6.135,17.14,1590.0,3.107,5134.0,false_positive
125.6291479,9.108,10.02,7841.6,1.111,5819.0,confirmed
45.1178526,3.737,2.78,389.2,1.038,5585.0,false_positive
4.17939037,2.647,1.52,172.8,1.162,5633.0,confirmed
10.9192653,4.572,1.9,91.1,1.972,5745.0,candidate
0.803835923,1.397,0.78,52.6,1.047,6242.0,false_positive
2.76263737,1.821,1.25,185.0,0.901,5772.0,confirmed
11.9216035,5.009,0.87,43.2,1.082,6006.0,confirmed
6.80257947,4.608,0.73,32.7,1.082,6006.0,confirmed
8.70312154,4.807,0.72,32.0,1.082,6006.0,confirmed
1.332557603,6.043,19.88,225.3,0.967,6091.0,false_positive
11.32029599,4.5866,8.02,4303.5,1.0,5780.0,false_positive
26.723169,8.501,2.31,195.0,1.67,5862.0,confirmed
16.39926461,3.4108,1.94,220.8,1.303,6156.0,confirmed
18.73577127,3.0356,2.1,567.2,0.795,5188.0,confirmed
8.43639829,3.2451,1.5,345.5,0.795,5188.0,confirmed
13.78109471,2.3188,1.42,756.0,0.503,3846.0,confirmed
23.08902241,1.7012,1.24,598.3,0.503,3846.0,confirmed
6.02977241,3.961,1.18,54.6,1.593,5576.0,confirmed
135.1879934,8.8191,2.32,663.4,0.906,5731.0,confirmed
172.7046083,11.347,2.85,659.1,1.116,5851.0,confirmed
988.8811177,5.9504,10.81,5060.0,1.549,5755.0,confirmed
44.14599042,3.4015,121.48,4467.8,1.152,6692.0,false_positive
1.411627439,1.0814,2.99,515.2,1.152,6692.0,false_positive
19.270825843,4.1281,7.74,6660.5,0.956,5779.0,confirmed
5.05368985,2.514,1.21,171.5,0.901,5772.0,confirmed
4.39049637,3.0112,2.07,113.5,1.908,6429.0,false_positive
13.1829329,3.594,1.84,518.0,0.827,5382.0,confirmed
3.51575492,1.381,1.35,237.4,0.901,5094.0,confirmed
87.5177787,2.55,1.85,136.5,1.137,5903.0,confirmed
14.0498182,2.907,1.45,472.0,0.652,4228.0,false_positive
14.2563272,4.796,1.73,206.1,1.027,6140.0,confirmed
4.21223579,7.898,1.04,116.4,0.7,5116.0,candidate
0.968980781,1.517,1.08,118.5,1.0,5866.0,confirmed
8.589562,9.885,15.95,245.4,0.945,5766.0,false_positive
10.31282204,2.0138,0.59,137.6,0.503,3846.0,confirmed
35.58349688,3.9885,2.03,937.6,0.684,4894.0,confirmed
15.77111067,5.0574,2.62,547.1,1.143,5620.0,confirmed
157.0659976,8.1289,2.63,551.4,1.143,5620.0,confirmed
7.305706326,1.4228,2.11,264.9,1.143,5620.0,confirmed
38.90787517,4.5271,7.98,6159.1,0.956,5779.0,confirmed
1.951082219,1.6975,10.35,1151.8,2.426,5302.0,candidate
1.59295975,1.9313,1.48,248.3,0.956,5779.0,confirmed
4.94402197,4.062,32.92,363.3,1.7,6013.0,false_positive
6.71725648,2.5207,2.78,272.7,1.683,6078.0,false_positive
23.1375919,3.35,1.83,114.0,1.683,6078.0,candidate
6.07032548,1.341,1.36,311.6,0.763,5076.0,confirmed
1.33256952,2.915,1.06,163.5,0.82,5547.0,false_positive
18.9763286,2.379,2.24,329.8,0.986,5300.0,candidate
6.34724702,3.097,1.35,159.8,0.986,5300.0,candidate
7.19552624,4.095,1.67,214.6,1.093,6242.0,false_positive
7.36272124,1.3287,1.86,429.3,0.894,5868.0,confirmed
10.6761592,4.594,1.79,151.0,1.434,6460.0,confirmed
4.48494315,2.752,1.23,134.9,1.051,6217.0,confirmed
10.76800074,3.494,0.92,65.1,1.096,5874.0,candidate
4.32848303,2.955,0.66,35.5,1.096,5874.0,candidate
49.3567907,10.954,1.91,130.2,1.67,5862.0,confirmed
22.20809549,7.3327,3.02,463.2,1.403,6336.0,confirmed
38.5833679,12.391,8.56,1388.2,1.927,6273.0,confirmed
46.15119482,6.3427,10.02,1817.3,1.963,5877.0,candidate
4.79179893,2.9283,26.26,123.9,1.103,6499.0,false_positive
2.426304127,2.6624,1.41,185.4,0.97,5678.0,confirmed
4.780327581,2.0253,7.14,960.8,1.787,5937.0,candidate
3.741231778,2.469,1.55,419.0,0.767,5206.0,false_positive
1.168310132,1.31,1.43,283.3,0.857,5509.0,false_positive
25.9525478,21.328,74.69,478.4,2.721,5211.0,false_positive
33.4160553,8.605,2.98,275.8,1.42,6007.0,confirmed
12.6119685,6.372,1.33,76.5,1.42,6007.0,confirmed
7.64809462,2.216,1.19,195.9,0.85,5641.0,candidate
0.636424848,0.947,1.31,217.9,0.885,5343.0,confirmed
8.55935323,4.303,1.21,148.8,0.919,6115.0,false_positive
31.0209175,2.012,1.66,859.5,0.48,3720.0,candidate
2.118893997,0.822,1.41,311.4,0.796,5504.0,candidate
2.46050095,1.861,1.03,276.8,0.634,4811.0,confirmed
7.49133777,6.315,1.01,34.5,1.71,6177.0,candidate
5.8660127,3.985,1.45,183.0,1.04,6020.0,confirmed
23.9107056,4.996,1.91,294.0,1.091,6338.0,confirmed
23.836808884,6.02854,59.31,29685.0,1.94,6095.0,false_positive
4.62334491,3.0189,0.77,62.0,0.97,5678.0,confirmed
5.888835386,3.7988,584.67,19466.0,1.0,5780.0,false_positive
5.83599485,2.062,1.92,553.3,0.828,5423.0,confirmed
1.089077863,2.4676,1.96,133.6,1.551,6280.0,false_positive
7.86335883,3.4303,7.84,467.3,1.913,5731.0,false_positive
8.0970583,5.699,4.83,680.7,1.455,6573.0,false_positive
6.337614357,1.742,9.57,1807.4,1.536,6581.0,false_positive
3.900140077,3.77,23.78,543.1,0.955,6407.0,false_positive
5.0800579,5.207,3.95,222.8,2.52,6049.0,confirmed
13.14496741,3.6399,1.59,300.8,0.888,5411.0,confirmed
16.09196369,2.8943,2.13,415.8,1.016,5680.0,confirmed
161.239891,24.472,3.48,1075.4,0.826,5514.0,false_positive
5.4654174,3.209,1.23,219.5,0.829,5612.0,candidate
1.4951513,3.43,1.44,52.0,1.452,5635.0,confirmed
20.3504704,7.225,1.01,101.8,1.002,5952.0,confirmed
6.06664931,1.962,0.87,65.3,0.892,5569.0,candidate
2.184437698,1.0422,0.94,1546.8,0.25,3421.0,candidate
4.13592927,2.377,1.43,156.2,1.152,5886.0,confirmed
8.05337912,5.382,1.28,38.3,2.062,6231.0,confirmed
15.2311195,3.91,1.94,269.1,1.186,5836.0,candidate
23.6272223,7.9,3.84,154.6,2.879,8308.0,false_positive
8.97349999,3.1408,36.0,935.1,11.536,4751.0,false_positive
108.546946,7.567,29.67,711.3,11.536,4751.0,false_positive
3.254277742,2.9903,1.38,159.9,1.089,5945.0,confirmed
91.3514816,8.707,1.57,210.0,1.089,5945.0,confirmed
2.250826647,1.536,30.03,534.4,1.119,5779.0,false_positive
31.1588249,5.1803,3.56,959.0,1.155,5951.0,confirmed
0.436282594,1.3988,83.25,536.4,2.622,8491.0,false_positive
76.7324556,6.243,3.08,685.7,1.155,5951.0,confirmed
13.89963233,3.5791,2.46,1121.7,0.663,4538.0,confirmed
6.14955931,5.5694,3.26,333.7,1.775,5687.0,confirmed
4.8099878,1.97,1.59,288.2,0.934,5988.0,candidate
5.08288076,2.515,1.15,108.0,1.083,6217.0,candidate
31.0259489,5.692,1.91,385.4,0.969,6075.0,candidate
3.08942807,3.214,1.07,85.3,1.103,6137.0,candidate
44.8702042,4.199,2.56,636.1,0.996,6122.0,confirmed
4.8807805,9.4,0.48,79.0,0.516,4763.0,false_positive
4.45342418,3.654,0.9,46.6,1.269,6256.0,confirmed
2.21396685,4.374,0.84,81.6,0.93,5986.0,false_positive
9.705693,7.702,2.07,140.8,1.385,5808.0,confirmed
21.2360024,4.019,2.62,104.4,2.559,6035.0,candidate
8.31377304,2.964,2.74,837.4,0.951,5900.0,confirmed
8.58969597,8.471,20.8,245.1,0.9,6024.0,false_positive
7.97420583,5.3503,1.85,293.1,1.081,5973.0,confirmed
1.88899036,3.486,0.83,59.0,1.081,5973.0,confirmed
18.68405716,6.9329,3.64,381.5,1.614,5548.0,confirmed
21.41624083,7.081,2.09,314.5,1.18,6156.0,confirmed
12.28351275,3.634,74.76,597.8,2.759,6171.0,false_positive
4.72674037,2.9267,1.56,273.1,0.894,5648.0,confirmed
6.77449545,2.5416,29.41,481.9,1.342,6517.0,false_positive
14.591504451,1.1295,36.85,1490.5,1.312,5940.0,candidate
27.677680103,2.1704,14.41,11545.0,0.969,6075.0,false_positive
0.605223042,0.8986,1.14,232.3,0.757,5089.0,false_positive
25.5172744,4.735,0.83,66.8,1.016,5680.0,confirmed
4.73292061,1.746,0.97,151.6,0.796,5595.0,confirmed
22.4765952,3.437,1.21,481.4,0.567,4563.0,confirmed
1.242639742,1.763,1.02,159.3,0.818,5520.0,candidate
25.503628,3.913,1.61,204.4,0.877,5815.0,false_positive
14.8638496,2.705,2.9,220.6,0.8,5159.0,confirmed
5.65245733,2.062,1.05,121.0,0.8,5159.0,confirmed
10.9294815,5.893,1.21,196.9,0.864,5792.0,confirmed
0.536650319,2.383,1.35,41.9,2.0,6020.0,candidate
5.45849914,4.0448,1.91,255.9,1.135,5914.0,confirmed
13.28536452,6.283,4.03,377.6,1.9,6534.0,confirmed
8.4879444,3.224,1.23,119.3,1.039,6134.0,false_positive
46.56675437,7.831,5.25,801.1,1.619,6629.0,false_positive
19.5148412,3.096,2.8,102.7,2.556,7004.0,false_positive
15.4130812,6.6358,2.59,264.3,1.573,6206.0,confirmed
